a,0.679156482219696,0.601172149181366,0.5917245149612427,0.5939161777496338,0.5180789828300476,0.5033848285675049,0.4856625199317932,0.40332266688346863,0.4537680447101593,0.33904749155044556,0.5429283976554871,0.3990093171596527,0.5377243757247925,0.3306777775287628,0.5630373358726501,0.4091721475124359,0.5732513666152954,0.45535048842430115,0.5980578064918518,0.3788527846336365,0.5910478830337524,0.309043288230896,0.6113982200622559,0.4116147756576538,0.6111346483230591,0.4448021948337555,0.6510072946548462,0.3740508258342743,0.6496403217315674,0.3142680823802948,0.6594172120094299,0.41132164001464844,0.6534363031387329,0.4417649209499359,0.7033125162124634,0.37970539927482605,0.7007616758346558,0.33140820264816284,0.7034214735031128,0.4014274477958679,0.6971814632415771,0.42845091223716736
a,0.6791393160820007,0.6002662181854248,0.5928605794906616,0.5941915512084961,0.5176748633384705,0.5031369924545288,0.48417356610298157,0.4021221399307251,0.4521171450614929,0.3356679081916809,0.5427782535552979,0.3991588056087494,0.5369868874549866,0.327595591545105,0.5634647011756897,0.40605390071868896,0.5737944841384888,0.45339521765708923,0.5973214507102966,0.37851518392562866,0.5909859538078308,0.3067684471607208,0.6121999025344849,0.410011887550354,0.6105836629867554,0.44429075717926025,0.6499442458152771,0.3730372190475464,0.6493100523948669,0.3107951283454895,0.6598935127258301,0.4092547297477722,0.6525403261184692,0.44146105647087097,0.701800525188446,0.3782224655151367,0.7011143565177917,0.32945188879966736,0.7041735649108887,0.40031522512435913,0.6964817643165588,0.4286658465862274
a,0.6795626878738403,0.6000467538833618,0.592910647392273,0.5938928723335266,0.5180382132530212,0.5006027817726135,0.4848325252532959,0.3985424041748047,0.4520585834980011,0.3327850103378296,0.542792558670044,0.3944982886314392,0.5380106568336487,0.3250913619995117,0.5640461444854736,0.40502673387527466,0.5738581418991089,0.4517391622066498,0.5971596240997314,0.37359118461608887,0.5910669565200806,0.3027530610561371,0.6121401786804199,0.4078809916973114,0.610795259475708,0.4408419132232666,0.6499418616294861,0.36795395612716675,0.649678647518158,0.30770599842071533,0.6599142551422119,0.4069976806640625,0.6526975631713867,0.4374193847179413,0.7017267346382141,0.37273114919662476,0.7008273005485535,0.32590925693511963,0.7037702202796936,0.3972039818763733,0.6964783668518066,0.42382436990737915
a,0.6788334846496582,0.6009161472320557,0.5932851433753967,0.5913724899291992,0.5182945728302002,0.4986792206764221,0.48426884412765503,0.39691630005836487,0.45156705379486084,0.33014705777168274,0.5428462028503418,0.3922452926635742,0.5385474562644958,0.32488226890563965,0.5648847818374634,0.4051767885684967,0.5737841725349426,0.44957661628723145,0.5972811579704285,0.37121739983558655,0.5914276242256165,0.3025924563407898,0.6122402548789978,0.40776917338371277,0.6095876693725586,0.4390411376953125,0.6503971815109253,0.365376740694046,0.6501011848449707,0.3071596026420593,0.6599595546722412,0.4073876738548279,0.6519988179206848,0.43702346086502075,0.7023381590843201,0.37018704414367676,0.7012441158294678,0.3245413899421692,0.7040859460830688,0.396491140127182,0.6967269778251648,0.42266127467155457
a,0.6798502206802368,0.5999258756637573,0.5933319330215454,0.5892548561096191,0.519063413143158,0.49529799818992615,0.4838516116142273,0.3929397165775299,0.44842252135276794,0.3271773159503937,0.5424058437347412,0.39304232597351074,0.5376467704772949,0.322491854429245,0.5652008056640625,0.40270116925239563,0.5744453072547913,0.4497984051704407,0.5970247387886047,0.3710039258003235,0.5918888449668884,0.3007976710796356,0.6136721968650818,0.40510809421539307,0.6101630926132202,0.4389165937900543,0.6499888300895691,0.3645962178707123,0.6506995558738708,0.3045855462551117,0.6614356637001038,0.40380144119262695,0.6532533168792725,0.4366815388202667,0.7012284994125366,0.3691583275794983,0.7015694379806519,0.3211952745914459,0.7048325538635254,0.39152687788009644,0.6968176960945129,0.4195319414138794
a,0.6789388656616211,0.5986703634262085,0.5939458012580872,0.5884723663330078,0.519904375076294,0.4939841032028198,0.4854782223701477,0.3917190730571747,0.4503940939903259,0.3250316083431244,0.54167640209198,0.38935884833335876,0.5380486249923706,0.3203192949295044,0.5648720860481262,0.3995700478553772,0.5749972462654114,0.44752252101898193,0.5967332720756531,0.3674469590187073,0.5914580225944519,0.2976789176464081,0.6129227876663208,0.4014876186847687,0.6111509799957275,0.43694424629211426,0.6502914428710938,0.36181142926216125,0.6506442427635193,0.3023984432220459,0.6609320640563965,0.4016138017177582,0.6534411311149597,0.4354794919490814,0.7021583914756775,0.3670554757118225,0.7011553049087524,0.3197047710418701,0.7041226029396057,0.39058801531791687,0.6963043808937073,0.4189112186431885
a,0.6786704659461975,0.5984777212142944,0.5933119058609009,0.5877129435539246,0.5197632312774658,0.4918995201587677,0.4852437376976013,0.3896433413028717,0.4491479992866516,0.3235654830932617,0.5416937470436096,0.38794004917144775,0.5378804206848145,0.3189438581466675,0.5644965171813965,0.39878609776496887,0.5748229622840881,0.4473535418510437,0.5968946814537048,0.3663715422153473,0.5909819006919861,0.29712387919425964,0.6123034358024597,0.4013287425041199,0.6117846369743347,0.43712884187698364,0.650614857673645,0.3613804578781128,0.6503309011459351,0.3018152713775635,0.6601890325546265,0.40137240290641785,0.6539183855056763,0.43580347299575806,0.7026902437210083,0.36734017729759216,0.7006524205207825,0.319564551115036,0.7030249834060669,0.3905602991580963,0.6960623264312744,0.41926145553588867
a,0.6780286431312561,0.5998575091362,0.5929290652275085,0.5877766609191895,0.5194668173789978,0.4921220541000366,0.4859946668148041,0.3895990252494812,0.45018863677978516,0.32328182458877563,0.5419197082519531,0.3870431184768677,0.5384454727172852,0.3188115358352661,0.564545214176178,0.3979911506175995,0.5752941370010376,0.4470643699169159,0.5972957015037537,0.36586618423461914,0.5918557047843933,0.29554662108421326,0.6129071712493896,0.3992863893508911,0.6126444935798645,0.43628379702568054,0.651498019695282,0.36150676012039185,0.6515626907348633,0.3015331029891968,0.6611020565032959,0.40054911375045776,0.6545583605766296,0.43536898493766785,0.7041215896606445,0.36854541301727295,0.7022643685340881,0.3199802339076996,0.7042312026023865,0.3903909921646118,0.6969461441040039,0.41910287737846375
a,0.6791508197784424,0.6001322865486145,0.5932547450065613,0.5876973867416382,0.5198085308074951,0.4934975206851959,0.4859507381916046,0.39123067259788513,0.4505428373813629,0.32352709770202637,0.5424073934555054,0.38768959045410156,0.5392078161239624,0.31840935349464417,0.5644952058792114,0.39875420928001404,0.5741376876831055,0.44790107011795044,0.5978225469589233,0.3668879270553589,0.5922015309333801,0.2959137260913849,0.6124061942100525,0.4000115692615509,0.6116395592689514,0.43689531087875366,0.6518964767456055,0.36250707507133484,0.6514536738395691,0.30204707384109497,0.6605952978134155,0.40143290162086487,0.6543288230895996,0.43649256229400635,0.7041629552841187,0.36931663751602173,0.7011412978172302,0.3212697505950928,0.7032383680343628,0.3925532102584839,0.6967343688011169,0.4217527210712433
a,0.6799109578132629,0.6024364829063416,0.5945045351982117,0.5898887515068054,0.5204786658287048,0.4948994517326355,0.48660653829574585,0.39228662848472595,0.4515782296657562,0.32540997862815857,0.5431622862815857,0.3886886239051819,0.5402227640151978,0.3219204843044281,0.5655171871185303,0.4019635319709778,0.5741552114486694,0.44869598746299744,0.5987792611122131,0.3681104779243469,0.5946906805038452,0.3001716434955597,0.6139439940452576,0.40309569239616394,0.6103515028953552,0.43557751178741455,0.6530795693397522,0.36349523067474365,0.6535572409629822,0.3057368993759155,0.6621812582015991,0.4029095470905304,0.6538752913475037,0.4328685700893402,0.7053114771842957,0.3701004385948181,0.7035313248634338,0.32322049140930176,0.7055262327194214,0.39357298612594604,0.6984813809394836,0.42055201530456543
