0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35505592823028564,0.7916016578674316,0.40839648246765137,0.7551054954528809,0.45148855447769165,0.6779137849807739,0.47902923822402954,0.6127521395683289,0.5065773725509644,0.566422164440155,0.40614646673202515,0.5632333755493164,0.41906633973121643,0.474369078874588,0.4242111146450043,0.4190903306007385,0.4277183413505554,0.37331318855285645,0.36521846055984497,0.5576183199882507,0.369831383228302,0.4601077437400818,0.37219879031181335,0.3994902968406677,0.374304860830307,0.35172927379608154,0.3278568983078003,0.5708432793617249,0.32389020919799805,0.4755173921585083,0.3247617185115814,0.4191009998321533,0.3288765251636505,0.3714315891265869,0.29176998138427734,0.6013520359992981,0.28135553002357483,0.5304235816001892,0.27884677052497864,0.48621612787246704,0.281879723072052,0.4445926547050476
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35558655858039856,0.7896127104759216,0.40873146057128906,0.7531313896179199,0.4511694014072418,0.6764544248580933,0.4781396687030792,0.6113743782043457,0.5056387186050415,0.5653762221336365,0.4055696427822113,0.5619620084762573,0.41892826557159424,0.4726654291152954,0.42408767342567444,0.41739314794540405,0.42752042412757874,0.37162768840789795,0.3645963966846466,0.5565564632415771,0.36937761306762695,0.45853185653686523,0.3717816472053528,0.39771127700805664,0.37404319643974304,0.3501068949699402,0.3273329734802246,0.5702201724052429,0.32340794801712036,0.47419124841690063,0.3243636190891266,0.41730064153671265,0.3285645842552185,0.36961090564727783,0.29158198833465576,0.6012018918991089,0.2814314663410187,0.5301287174224854,0.2790758013725281,0.48640739917755127,0.28197377920150757,0.44589412212371826
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35619789361953735,0.7881659865379333,0.4096575677394867,0.7506859302520752,0.45266252756118774,0.6743112802505493,0.47844764590263367,0.6095496416091919,0.505035400390625,0.5628706216812134,0.4061735272407532,0.5594167709350586,0.4197217524051666,0.47148099541664124,0.42583799362182617,0.4169110059738159,0.43031707406044006,0.3715367317199707,0.36615467071533203,0.5539044141769409,0.3713414669036865,0.4568605422973633,0.3737216889858246,0.3967992663383484,0.3760553300380707,0.3497673273086548,0.32959091663360596,0.5669299960136414,0.32657507061958313,0.47189226746559143,0.3270872235298157,0.41535401344299316,0.3303597867488861,0.3677060306072235,0.29379770159721375,0.5975942611694336,0.2848803400993347,0.5254799127578735,0.28205645084381104,0.4809706509113312,0.2835044264793396,0.439334899187088
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35748645663261414,0.7869141697883606,0.41040611267089844,0.7496803402900696,0.4522872269153595,0.6726721525192261,0.47779184579849243,0.6078272461891174,0.504163384437561,0.5620614290237427,0.40699684619903564,0.5594726204872131,0.4195239841938019,0.47048673033714294,0.4250856935977936,0.41558265686035156,0.4290367364883423,0.37007737159729004,0.36687201261520386,0.5544842481613159,0.3709765076637268,0.4568665623664856,0.37276691198349,0.3958561420440674,0.3747132420539856,0.3483227789402008,0.3304368853569031,0.5676497220993042,0.3272591531276703,0.4721490144729614,0.32795485854148865,0.41487714648246765,0.3314397633075714,0.36711183190345764,0.2947053909301758,0.5980423092842102,0.286064475774765,0.5261311531066895,0.28356635570526123,0.4814335107803345,0.2853541076183319,0.4398390054702759
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358225017786026,0.7852315902709961,0.41182777285575867,0.7478926181793213,0.45327168703079224,0.6713881492614746,0.4783322215080261,0.6061414480209351,0.5041293501853943,0.5589999556541443,0.40685006976127625,0.5582939386367798,0.41939324140548706,0.46968185901641846,0.425191730260849,0.41538751125335693,0.429417222738266,0.37027841806411743,0.36710408329963684,0.5532253384590149,0.3719874620437622,0.45544782280921936,0.37413135170936584,0.3946564793586731,0.37623879313468933,0.34733694791793823,0.3310181498527527,0.5664451718330383,0.3290596604347229,0.47002336382865906,0.33011576533317566,0.4126891791820526,0.3335078954696655,0.3650915324687958,0.2957628667354584,0.5970770716667175,0.2891375720500946,0.5247286558151245,0.28781211376190186,0.479964017868042,0.29018524289131165,0.43854379653930664
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35713478922843933,0.7843663692474365,0.4105132520198822,0.746538519859314,0.45284461975097656,0.6706602573394775,0.4776522219181061,0.6074405908584595,0.5020204186439514,0.561771810054779,0.4083729088306427,0.5571339130401611,0.42087244987487793,0.46944519877433777,0.42600661516189575,0.41521793603897095,0.4293251633644104,0.37036067247390747,0.3677310049533844,0.5518882274627686,0.3724934160709381,0.4551253318786621,0.3740852177143097,0.39537709951400757,0.37563732266426086,0.34864091873168945,0.33079954981803894,0.5648351311683655,0.32786643505096436,0.470350444316864,0.3285141587257385,0.4147985577583313,0.3319128155708313,0.36845576763153076,0.29445886611938477,0.5951098799705505,0.2873469591140747,0.5239576697349548,0.2863350808620453,0.4806339740753174,0.28974878787994385,0.44007420539855957
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3579426109790802,0.7850528955459595,0.41129031777381897,0.7500954866409302,0.45359551906585693,0.6769064664840698,0.47542837262153625,0.6141127943992615,0.49854207038879395,0.5681049823760986,0.40896958112716675,0.5583796501159668,0.42229416966438293,0.4707934260368347,0.4285277724266052,0.4170309901237488,0.43310850858688354,0.37224602699279785,0.36895325779914856,0.5521327257156372,0.3752453029155731,0.4552563428878784,0.3777875602245331,0.39573416113853455,0.38019034266471863,0.3497394323348999,0.3330155909061432,0.5640358328819275,0.3315465450286865,0.46981051564216614,0.3324644863605499,0.4142398238182068,0.33541861176490784,0.36864519119262695,0.2978828549385071,0.5934864282608032,0.2913212180137634,0.5216886401176453,0.2898235619068146,0.47831442952156067,0.2920369803905487,0.43836164474487305
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35751089453697205,0.7847738265991211,0.4114166498184204,0.7492181062698364,0.4538150429725647,0.675273597240448,0.4771989583969116,0.611525297164917,0.5018500685691833,0.5651848912239075,0.4081002473831177,0.5592221021652222,0.42130330204963684,0.47048819065093994,0.42717838287353516,0.41607385873794556,0.4313569962978363,0.37109947204589844,0.36825770139694214,0.5531885027885437,0.3742051422595978,0.45548319816589355,0.37698689103126526,0.3949064612388611,0.3796118199825287,0.3485998511314392,0.3324633538722992,0.5652003884315491,0.33074983954429626,0.4699283540248871,0.332288533449173,0.413169801235199,0.33630529046058655,0.36664512753486633,0.2974633574485779,0.594611406326294,0.28994348645210266,0.5225698351860046,0.28809839487075806,0.477985143661499,0.290476530790329,0.4370075464248657
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3586026430130005,0.7859536409378052,0.41057756543159485,0.7496030330657959,0.4522964358329773,0.6753624081611633,0.4751441478729248,0.6123915314674377,0.498631089925766,0.5660494565963745,0.4084063470363617,0.5587304830551147,0.421096533536911,0.47063910961151123,0.4261867105960846,0.41675829887390137,0.42946016788482666,0.37207651138305664,0.36779850721359253,0.5528212785720825,0.3731938302516937,0.45556914806365967,0.3759682774543762,0.39603614807128906,0.3788384199142456,0.3502824306488037,0.3312845528125763,0.5661134719848633,0.3282158076763153,0.47156035900115967,0.32974910736083984,0.41622090339660645,0.3347081243991852,0.3700624108314514,0.2957504391670227,0.5976172089576721,0.2860575318336487,0.5271544456481934,0.28356581926345825,0.4838423728942871,0.28647807240486145,0.4431893229484558
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35921135544776917,0.7872655987739563,0.41216841340065,0.7497997283935547,0.4542945623397827,0.6752767562866211,0.47765350341796875,0.6120842695236206,0.5024702548980713,0.5651851296424866,0.4075601398944855,0.5570427775382996,0.42027854919433594,0.4700729548931122,0.42606282234191895,0.416564404964447,0.4303535521030426,0.37201380729675293,0.3679087460041046,0.5512446165084839,0.3725838363170624,0.45509588718414307,0.3746233582496643,0.396339476108551,0.37680351734161377,0.35062122344970703,0.3321124315261841,0.5642518997192383,0.3290596604347229,0.4706340730190277,0.32901492714881897,0.4158857464790344,0.3314380943775177,0.37000972032546997,0.2975391149520874,0.5953308343887329,0.28879398107528687,0.5250869989395142,0.285858690738678,0.4821837544441223,0.2869787812232971,0.44164150953292847
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3595729470252991,0.7873303294181824,0.4111309349536896,0.7494570016860962,0.4515402317047119,0.6777222752571106,0.47169169783592224,0.6178478598594666,0.4929599463939667,0.5736987590789795,0.40789759159088135,0.5590552687644958,0.4199764132499695,0.4702621400356293,0.4249618947505951,0.41591697931289673,0.4284663200378418,0.3707886338233948,0.3679509460926056,0.5543266534805298,0.3717525601387024,0.4562893807888031,0.37380972504615784,0.39621973037719727,0.3763558864593506,0.3499404788017273,0.3321061432361603,0.5681044459342957,0.32843858003616333,0.4727628231048584,0.329243004322052,0.41625848412513733,0.33291980624198914,0.36898642778396606,0.2973038852214813,0.5999588966369629,0.2880951762199402,0.5289044976234436,0.2856271266937256,0.4846785068511963,0.28770211338996887,0.4431971311569214
